MyDate	GroupLib	Libelle	Debit	Credit	Category	Weekly	Monthly	Yearly
2016-03-14 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL11/03	16	0	NULL	NULL	NULL	NULL
2016-03-14 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN11/03	27	0	NULL	NULL	NULL	NULL
2016-03-14 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN11/03	70	0	NULL	NULL	NULL	NULL
2016-03-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN10/03	11	0	NULL	NULL	NULL	NULL
2016-03-11 00:00:00	PAIEMENTPARCARTE	RELAISBRETONTADEN10/03	12	0	NULL	NULL	NULL	NULL
2016-03-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL09/03	12	0	NULL	NULL	NULL	NULL
2016-03-10 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH09/0312H10	60	0	NULL	NULL	NULL	NULL
2016-03-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN08/03	7	0	NULL	NULL	NULL	NULL
2016-03-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-03-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN07/03	9	0	NULL	NULL	NULL	NULL
2016-03-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL07/03	7	0	NULL	NULL	NULL	NULL
2016-03-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL05/03	60	0	NULL	NULL	NULL	NULL
2016-03-07 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN04/03	16	0	NULL	NULL	NULL	NULL
2016-03-07 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN05/03	14	0	NULL	NULL	NULL	NULL
2016-03-07 00:00:00	PAIEMENTPARCARTE	SASTERENBREST05/03	16	0	NULL	NULL	NULL	NULL
2016-03-04 00:00:00	PAIEMENTPARCARTE	APRILMARSEILLE03/03	56	0	NULL	NULL	NULL	NULL
2016-03-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN03/03	7	0	NULL	NULL	NULL	NULL
2016-03-04 00:00:00	PAIEMENTPARCARTE	LACARAVELLEDINAN03/03	12	0	NULL	NULL	NULL	NULL
2016-03-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN02/03	13	0	NULL	NULL	NULL	NULL
2016-03-03 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN01/03	27	0	NULL	NULL	NULL	NULL
2016-03-03 00:00:00	PAIEMENTPARCARTE	BOIVINTHOURAULTLEMANS02/03	119	0	NULL	NULL	NULL	NULL
2016-03-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-03-02 00:00:00	PAIEMENTPARCARTE	BRAVONEXTSAPARIS01/03	290	0	NULL	NULL	NULL	NULL
2016-03-02 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX29/02	29	0	NULL	NULL	NULL	NULL
2016-03-02 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN01/03	13	0	NULL	NULL	NULL	NULL
2016-03-02 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH01/0317H48	60	0	NULL	NULL	NULL	NULL
2016-03-01 00:00:00	PAIEMENTPARCARTE	MOUHOUNKHIDERDINAN29/02	70	0	NULL	NULL	NULL	NULL
2016-03-01 00:00:00	PAIEMENTPARCARTE	KARINECOIFFUREDINAN29/02	17	0	NULL	NULL	NULL	NULL
2016-03-01 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN29/02	17	0	NULL	NULL	NULL	NULL
2016-03-01 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN29/02	15	0	NULL	NULL	NULL	NULL
2016-02-29 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC60561256100001	0	1942	NULL	NULL	NULL	NULL
2016-02-29 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66827/02	27	0	NULL	NULL	NULL	NULL
2016-02-29 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN26/02	20	0	NULL	NULL	NULL	NULL
2016-02-29 00:00:00	PAIEMENTPARCARTE	RELAISBRETONTADEN26/02	15	0	NULL	NULL	NULL	NULL
2016-02-29 00:00:00	PAIEMENTPARCARTE	HOTELDELAGAREBREST27/02	57	0	NULL	NULL	NULL	NULL
2016-02-29 00:00:00	PAIEMENTPARCARTE	TERRESNEUVASDINAN27/02	19	0	NULL	NULL	NULL	NULL
2016-02-29 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
2016-02-26 00:00:00	PAIEMENTPARCARTE	DINANTAXITRELIVAN25/02	11	0	NULL	NULL	NULL	NULL
2016-02-26 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN25/0217H48	80	0	NULL	NULL	NULL	NULL
2016-02-25 00:00:00	VIREMENTENVOTREFAVEUR	C.P.A.M.FINISTERE160550004325	0	13	NULL	NULL	NULL	NULL
2016-02-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN24/02	7	0	NULL	NULL	NULL	NULL
2016-02-25 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN24/02	17	0	NULL	NULL	NULL	NULL
2016-02-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL22/02	3	0	NULL	NULL	NULL	NULL
2016-02-23 00:00:00	PAIEMENTPARCARTE	LAMARMITEDINAN22/02	25	0	NULL	NULL	NULL	NULL
2016-02-23 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN22/02	24	0	NULL	NULL	NULL	NULL
2016-02-23 00:00:00	RETRAITAUDISTRIBUTEUR	DINANGARE22/0217H56	60	0	NULL	NULL	NULL	NULL
2016-02-22 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN21/02	14	0	NULL	NULL	NULL	NULL
2016-02-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN20/02	11	0	NULL	NULL	NULL	NULL
2016-02-22 00:00:00	PAIEMENTPARCARTE	VIVECODINAN21/02	8	0	NULL	NULL	NULL	NULL
2016-02-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL19/02	12	0	NULL	NULL	NULL	NULL
2016-02-22 00:00:00	PAIEMENTPARCARTE	L'EXCEPTIONPLERIN19/02	17	0	NULL	NULL	NULL	NULL
2016-02-22 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN20/02	17	0	NULL	NULL	NULL	NULL
2016-02-22 00:00:00	PAIEMENTPARCARTE	LALUMACHELLEDINAN21/02	10	0	NULL	NULL	NULL	NULL
2016-02-19 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN18/02	9	0	NULL	NULL	NULL	NULL
2016-02-19 00:00:00	PAIEMENTPARCARTE	L'EXCEPTIONPLERIN18/02	17	0	NULL	NULL	NULL	NULL
2016-02-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL17/02	8	0	NULL	NULL	NULL	NULL
2016-02-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL16/02	9	0	NULL	NULL	NULL	NULL
2016-02-17 00:00:00	PAIEMENTPARCARTE	ATYPICDINAN16/02	22	0	NULL	NULL	NULL	NULL
2016-02-16 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL15/02	12	0	NULL	NULL	NULL	NULL
2016-02-16 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN15/02	17	0	NULL	NULL	NULL	NULL
2016-02-15 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN13/02	10	0	NULL	NULL	NULL	NULL
2016-02-15 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX11/02	22	0	NULL	NULL	NULL	NULL
2016-02-15 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN12/02	11	0	NULL	NULL	NULL	NULL
2016-02-15 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN14/02	18	0	NULL	NULL	NULL	NULL
2016-02-15 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN13/02	70	0	NULL	NULL	NULL	NULL
2016-02-15 00:00:00	PAIEMENTPARCARTE	LALUMACHELLEDINAN13/02	10	0	NULL	NULL	NULL	NULL
2016-02-15 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE114/0209H15	60	0	NULL	NULL	NULL	NULL
2016-02-12 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN11/02	11	0	NULL	NULL	NULL	NULL
2016-02-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN10/02	7	0	NULL	NULL	NULL	NULL
2016-02-10 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN09/02	58	0	NULL	NULL	NULL	NULL
2016-02-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN09/02	26	0	NULL	NULL	NULL	NULL
2016-02-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL08/02	15	0	NULL	NULL	NULL	NULL
2016-02-09 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN08/02	17	0	NULL	NULL	NULL	NULL
2016-02-09 00:00:00	PAIEMENTPARCARTE	LETELEGRAMME.FMORLAIX08/02	0	0	NULL	NULL	NULL	NULL
2016-02-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-02-08 00:00:00	PAIEMENTPARCARTE	HOTELDELAGAREBREST07/02	48	0	NULL	NULL	NULL	NULL
2016-02-08 00:00:00	PAIEMENTPARCARTE	LEPAPILLONDINAN06/02	12	0	NULL	NULL	NULL	NULL
2016-02-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL06/02	12	0	NULL	NULL	NULL	NULL
2016-02-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN05/02	11	0	NULL	NULL	NULL	NULL
2016-02-08 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN207/0211H52	60	0	NULL	NULL	NULL	NULL
2016-02-05 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN04/02	7	0	NULL	NULL	NULL	NULL
2016-02-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL03/02	12	0	NULL	NULL	NULL	NULL
2016-02-04 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN03/0212H17	80	0	NULL	NULL	NULL	NULL
2016-02-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL02/02	9	0	NULL	NULL	NULL	NULL
2016-02-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-02-02 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL01/02	15	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66829/01	27	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	PAIEMENTPARCARTE	CARREFOURMARKETQUEVERT30/01	14	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	PAIEMENTPARCARTE	ATELIERGOURMANDDINAN30/01	26	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN30/01	22	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	PAIEMENTPARCARTE	CENTRELECLERCLEHON30/01	839	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN29/01	18	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	RETRAITAUDISTRIBUTEUR	GAB1DINANLEHO30/0116H13	60	0	NULL	NULL	NULL	NULL
2016-02-01 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
2016-01-29 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN28/01	8	0	NULL	NULL	NULL	NULL
2016-01-28 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN27/01	11	0	NULL	NULL	NULL	NULL
2016-01-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC60251055220001	0	2312	NULL	NULL	NULL	NULL
2016-01-27 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN26/01	30	0	NULL	NULL	NULL	NULL
2016-01-26 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN25/01	12	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	PAIEMENTPARCARTE	LALUMACHELLEDINAN24/01	15	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	PAIEMENTPARCARTE	ATELIERGOURMANDDINAN22/01	21	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	PAIEMENTPARCARTE	LEPAPILLONDINAN23/01	6	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN23/01	5	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL23/01	34	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL22/01	15	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN22/01	71	0	NULL	NULL	NULL	NULL
2016-01-25 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH23/0112H52	60	0	NULL	NULL	NULL	NULL
2016-01-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN21/01	7	0	NULL	NULL	NULL	NULL
2016-01-21 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN20/01	7	0	NULL	NULL	NULL	NULL
2016-01-21 00:00:00	PAIEMENTPARCARTE	ATELIERGOURMANDDINAN20/01	31	0	NULL	NULL	NULL	NULL
2016-01-20 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN19/01	59	0	NULL	NULL	NULL	NULL
2016-01-20 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN19/01	7	0	NULL	NULL	NULL	NULL
2016-01-20 00:00:00	PAIEMENTPARCARTE	LEZAGDINAN19/01	18	0	NULL	NULL	NULL	NULL
2016-01-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL16/01	15	0	NULL	NULL	NULL	NULL
2016-01-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN15/01	5	0	NULL	NULL	NULL	NULL
2016-01-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL15/01	13	0	NULL	NULL	NULL	NULL
2016-01-18 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN15/01	25	0	NULL	NULL	NULL	NULL
2016-01-18 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN16/01	17	0	NULL	NULL	NULL	NULL
2016-01-18 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN17/0116H33	60	0	NULL	NULL	NULL	NULL
2016-01-18 00:00:00	RETRAITAUDISTRIBUTEUR	DINANGARE15/0115H59	60	0	NULL	NULL	NULL	NULL
2016-01-15 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN14/01	13	0	NULL	NULL	NULL	NULL
2016-01-14 00:00:00	PAIEMENTPARCARTE	LEHAVANEDINAN13/01	70	0	NULL	NULL	NULL	NULL
2016-01-14 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN13/01	36	0	NULL	NULL	NULL	NULL
2016-01-14 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN13/01	13	0	NULL	NULL	NULL	NULL
2016-01-14 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN13/01	11	0	NULL	NULL	NULL	NULL
2016-01-13 00:00:00	PAIEMENTPARCARTE	KARINECOIFFUREDINAN12/01	17	0	NULL	NULL	NULL	NULL
2016-01-13 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN12/01	17	0	NULL	NULL	NULL	NULL
2016-01-13 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN12/01	8	0	NULL	NULL	NULL	NULL
2016-01-12 00:00:00	PAIEMENTPARCARTE	OSAKABREST10/01	25	0	NULL	NULL	NULL	NULL
2016-01-12 00:00:00	RETRAITAUDISTRIBUTEUR	LANDERNEAUCED09/0116H07	80	0	NULL	NULL	NULL	NULL
2016-01-11 00:00:00	PAIEMENTPARCARTE	LEBARREAUSTBRIEUC09/01	24	0	NULL	NULL	NULL	NULL
2016-01-11 00:00:00	PAIEMENTPARCARTE	AUTOLECLERCLANDERNEAU09/01	518	0	NULL	NULL	NULL	NULL
2016-01-11 00:00:00	PAIEMENTPARCARTE	HOTELDELAGAREBREST09/01	48	0	NULL	NULL	NULL	NULL
2016-01-11 00:00:00	PAIEMENTPARCARTE	PARKPOUPARDAUTSAINTBRI09/01	0	0	NULL	NULL	NULL	NULL
2016-01-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL08/01	13	0	NULL	NULL	NULL	NULL
2016-01-11 00:00:00	PAIEMENTPARCARTE	LETHALASSABREST09/01	11	0	NULL	NULL	NULL	NULL
2016-01-11 00:00:00	PAIEMENTPARCARTE	LECLERC-MORLAIX09/01	49	0	NULL	NULL	NULL	NULL
2016-01-08 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-01-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL07/01	7	0	NULL	NULL	NULL	NULL
2016-01-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN07/01	5	0	NULL	NULL	NULL	NULL
2016-01-07 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN06/01	17	0	NULL	NULL	NULL	NULL
2016-01-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN06/01	31	0	NULL	NULL	NULL	NULL
2016-01-06 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN05/01	5	0	NULL	NULL	NULL	NULL
2016-01-05 00:00:00	FRAIS	INTDEB4TRIM15TAEG=17,83%	22	0	NULL	NULL	NULL	NULL
2016-01-05 00:00:00	RETRAITAUDISTRIBUTEUR	LANDERNEAUCED02/0109H15	60	0	NULL	NULL	NULL	NULL
2016-01-05 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN04/01	9	0	NULL	NULL	NULL	NULL
2016-01-05 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX02/01	49	0	NULL	NULL	NULL	NULL
2016-01-04 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-01-04 00:00:00	PAIEMENTPARCARTE	AUTOLECLERCLANDERNEAU02/01	14	0	NULL	NULL	NULL	NULL
2016-01-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL31/12	30	0	NULL	NULL	NULL	NULL
2016-01-04 00:00:00	PAIEMENTPARCARTE	CREPERIEDUPORTDINAN31/12	15	0	NULL	NULL	NULL	NULL
2016-01-04 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN02/01	14	0	NULL	NULL	NULL	NULL
2015-12-31 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
2015-12-31 00:00:00	PAIEMENTPARCARTE	LIDLTADEN0O02654/30/12	5	0	NULL	NULL	NULL	NULL
2015-12-31 00:00:00	PAIEMENTPARCARTE	SUBWAY-TADEN30/12	6	0	NULL	NULL	NULL	NULL
2015-12-31 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN30/12	71	0	NULL	NULL	NULL	NULL
2015-12-31 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN30/12	7	0	NULL	NULL	NULL	NULL
2015-12-31 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66829/12	27	0	NULL	NULL	NULL	NULL
2015-12-30 00:00:00	PAIEMENTPARCARTE	TATIEJEANNEDINAN29/12	3	0	NULL	NULL	NULL	NULL
2015-12-30 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN29/12	17	0	NULL	NULL	NULL	NULL
2015-12-29 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN28/12	20	0	NULL	NULL	NULL	NULL
2015-12-29 00:00:00	PAIEMENTPARCARTE	INTERMARCHETREMUSON28/12	46	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	SASTERENBREST24/12	11	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	TATIEJEANNEDINAN24/12	31	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	FNACBREST24/12	56	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	SKBEAUTYBREST24/12	66	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	AUTOLECLERCLANDERNEAU26/12	82	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	THEBODYSHOPBREST24/12	50	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	SASTERENBREST26/12	49	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	NATURE&DECOUVBREST24/12	87	0	NULL	NULL	NULL	NULL
2015-12-28 00:00:00	PAIEMENTPARCARTE	HISTOIREDECHOCOLABREST24/12	18	0	NULL	NULL	NULL	NULL
2015-12-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN23/12	13	0	NULL	NULL	NULL	NULL
2015-12-24 00:00:00	PAIEMENTPARCARTE	MCLGDINAN23/12	15	0	NULL	NULL	NULL	NULL
2015-12-24 00:00:00	VIREMENTENVOTREFAVEUR	C.P.A.M.FINISTERE153570003233	0	35	NULL	NULL	NULL	NULL
2015-12-24 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC53571144150001	0	1723	NULL	NULL	NULL	NULL
2015-12-23 00:00:00	CHEQUEEMIS	5216282/0000000/000000000	100	0	NULL	NULL	NULL	NULL
2015-12-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL22/12	17	0	NULL	NULL	NULL	NULL
2015-12-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN21/12	2	0	NULL	NULL	NULL	NULL
2015-12-22 00:00:00	PRELEVEMENT	GAEL	1	0	NULL	NULL	NULL	NULL
2015-12-22 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN21/12	75	0	NULL	NULL	NULL	NULL
2015-12-21 00:00:00	CHEQUEEMIS	5216281/0000000/000000000	2700	0	NULL	NULL	NULL	NULL
2015-12-21 00:00:00	PAIEMENTPARCARTE	KFCLANGUEUX19/12	8	0	NULL	NULL	NULL	NULL
2015-12-21 00:00:00	PAIEMENTPARCARTE	SOMOBASTATIONTADEN19/12	58	0	NULL	NULL	NULL	NULL
2015-12-21 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN18/12	7	0	NULL	NULL	NULL	NULL
2015-12-21 00:00:00	PAIEMENTPARCARTE	TERRESNEUVASDINAN18/12	19	0	NULL	NULL	NULL	NULL
2015-12-21 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN19/12	15	0	NULL	NULL	NULL	NULL
2015-12-21 00:00:00	PAIEMENTPARCARTE	RESTPOINTEPLOUGONVELIN19/12	184	0	NULL	NULL	NULL	NULL
2015-12-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN17/12	19	0	NULL	NULL	NULL	NULL
2015-12-16 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN15/12	17	0	NULL	NULL	NULL	NULL
2015-12-15 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL14/12	13	0	NULL	NULL	NULL	NULL
2015-12-15 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN14/12	7	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	RETRAITAUDISTRIBUTEUR	CORPSNUDS113/1215H08	60	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	PAIEMENTPARCARTE	TERRESNEUVASDINAN12/12	1	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	PAIEMENTPARCARTE	TATIEJEANNEDINAN13/12	23	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN12/12	71	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN11/12	25	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN11/12	4	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	PAIEMENTPARCARTE	AUVIEUXSTSAUVEURDINAN12/12	4	0	NULL	NULL	NULL	NULL
2015-12-14 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL12/12	16	0	NULL	NULL	NULL	NULL
2015-12-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN10/12	4	0	NULL	NULL	NULL	NULL
2015-12-11 00:00:00	PAIEMENTPARCARTE	PORTPLAISANCEDINAN10/12	216	0	NULL	NULL	NULL	NULL
2015-12-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN09/12	5	0	NULL	NULL	NULL	NULL
2015-12-10 00:00:00	VIREMENTENVOTREFAVEUR	SUPPLETIS	0	104	NULL	NULL	NULL	NULL
2015-12-09 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN08/12	6	0	NULL	NULL	NULL	NULL
2015-12-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN08/12	11	0	NULL	NULL	NULL	NULL
2015-12-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN07/12	6	0	NULL	NULL	NULL	NULL
2015-12-08 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX05/12	39	0	NULL	NULL	NULL	NULL
2015-12-07 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE105/1217H30	60	0	NULL	NULL	NULL	NULL
2015-12-07 00:00:00	PAIEMENTPARCARTE	EVASIONMARINESTJOUANDE05/12	280	0	NULL	NULL	NULL	NULL
2015-12-07 00:00:00	PAIEMENTPARCARTE	TERRESNEUVASDINAN05/12	75	0	NULL	NULL	NULL	NULL
2015-12-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN04/12	11	0	NULL	NULL	NULL	NULL
2015-12-07 00:00:00	PAIEMENTPARCARTE	LEPASSESIMPLEDINAN05/12	13	0	NULL	NULL	NULL	NULL
2015-12-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL05/12	88	0	NULL	NULL	NULL	NULL
2015-12-07 00:00:00	PAIEMENTPARCARTE	LIBRAIRIELEGREDINAN05/12	25	0	NULL	NULL	NULL	NULL
2015-12-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN03/12	5	0	NULL	NULL	NULL	NULL
2015-12-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2015-12-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN02/12	5	0	NULL	NULL	NULL	NULL
2015-12-02 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN30/11	70	0	NULL	NULL	NULL	NULL
2015-12-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN30/11	18	0	NULL	NULL	NULL	NULL
2015-11-30 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
